NBN Atlas record ID,Occurrence ID,Licence,rightsHolder,Scientific name,Taxon author,Name qualifier,Common name,Species ID (TVK),Taxon Rank,Occurrence status,Event Date,Day,Month,Year,End date,Locality,Grid reference,Latitude,Longitude,Coordinate Uncertainty (m),verbatimDepth,Recorder,Determiner,Individual count,Abundance,Abundance scale,Organism scope,Organism remarks,Sex,Life stage,Occurrence remarks,Identification verification status,Basis of Record,Survey key,Dataset name,Dataset ID,Data provider,Data provider ID,Institution code,Kingdom,Phylum,Class,Order,Family,Genus,OSGR 100km,OSGR 10km,OSGR 2km,OSGR 1km,Country,State/Province,Vitality,Public resolution (m)
01041b12-16ea-4756-9500-d0cdacae1525,4281,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,7/5/1979,5,7,1979,,,NO0707,56.25,-3.5,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NO,NO00,NO00T,NO0707,United Kingdom of Great Britain and Northern Ireland,Scotland,,
01084395-78be-41f8-840a-f4303975c8c8,12840,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NG4131,57.3,-6.3,707.1,,JG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NG,NG43,NG43A,NG4131,United Kingdom of Great Britain and Northern Ireland,Scotland,,
01128ac4-3ab4-4b31-9997-a47d4263c353,11482,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NH8093,57.91,-4.01,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NH,NH89,NH89B,NH8093,United Kingdom of Great Britain and Northern Ireland,Scotland,,
0117290d-96ca-4418-aadf-bbeb3bd36377,7677,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,5/14/1984,,5,1984,11/15/1985,,NX6670,55.02,-4.1,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1335,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NX,NX67,NX67Q,NX6670,United Kingdom of Great Britain and Northern Ireland,Scotland,,
0127480a-8091-44b4-aedc-7bd5d52551d6,4149,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,5/20/1979,20,5,1979,,,NC9157,58.5,-3.87,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NC,NC95,NC95D,NC9157,United Kingdom of Great Britain and Northern Ireland,Scotland,,
013666d6-0127-4f75-aff9-066768c5b946,10520,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NO3490,57,-3.07,707.1,,JG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NO,NO39,NO39K,NO3490,United Kingdom of Great Britain and Northern Ireland,Scotland,,
014bb9ff-df55-419a-a60f-143ee4cd9134,13203,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NT7314,55.42,-2.41,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NT,NT71,NT71H,NT7314,United Kingdom of Great Britain and Northern Ireland,Scotland,,
016d8222-9dc0-4f88-801a-5471f84195b5,2078,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,7/12/1978,12,7,1978,,,NH7832,57.36,-4.02,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NH,NH73,NH73W,NH7832,United Kingdom of Great Britain and Northern Ireland,Scotland,,
0170b1e4-18d6-4dc6-8963-6a438ad6414a,9581,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NS4092,56.1,-4.57,707.1,,JG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NS,NS49,NS49B,NS4092,United Kingdom of Great Britain and Northern Ireland,Scotland,,
0178b451-49ab-456a-be4f-25dab2b38781,1810,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,5/26/1978,26,5,1978,,,NJ2957,57.6,-3.17,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NJ,NJ25,NJ25Y,NJ2957,United Kingdom of Great Britain and Northern Ireland,Scotland,,
01805e1f-7c73-4ad1-a120-a26fa46e1d5d,9710,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NO3008,56.27,-3.11,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NO,NO30,NO30E,NO3008,United Kingdom of Great Britain and Northern Ireland,Scotland,,
018b9422-9f32-4ec7-aa35-cfc6954881bd,12338,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NX3146,54.78,-4.62,707.1,,JG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NX,NX34,NX34D,NX3146,United Kingdom of Great Britain and Northern Ireland,Scotland,,
018c03d1-08a9-4e23-8dfb-f026b6e8615f,4420,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,8/1/1979,1,8,1979,,,NH6501,57.08,-4.22,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NH,NH60,NH60K,NH6501,United Kingdom of Great Britain and Northern Ireland,Scotland,,
0192c0a9-0034-498c-9563-5eebbff28f0d,4842,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,5/14/1984,,5,1984,11/15/1985,,NN8908,56.26,-3.79,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1335,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NN,NN80,NN80Z,NN8908,United Kingdom of Great Britain and Northern Ireland,Scotland,,
01975c8c-1ccb-40e0-acc2-61d700555c45,2766,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,10/13/1978,13,10,1978,,,NS4122,55.47,-4.51,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NS,NS42,NS42B,NS4122,United Kingdom of Great Britain and Northern Ireland,Scotland,,
019a271e-e8e8-41ec-a066-d0e57368fe6f,3856,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,4/17/1979,17,4,1979,,,NT1017,55.45,-3.41,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NT,NT11,NT11D,NT1017,United Kingdom of Great Britain and Northern Ireland,Scotland,,
01a22986-b395-432d-a30e-b9f4d7cc4898,5938,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,5/14/1984,,5,1984,11/15/1985,,NJ6224,57.31,-2.62,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1335,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NJ,NJ62,NJ62H,NJ6224,United Kingdom of Great Britain and Northern Ireland,Scotland,,
01a26af3-511f-4bb1-8793-84e5082d844a,12850,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NG3233,57.31,-6.45,707.1,,JG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NG,NG33,NG33G,NG3233,United Kingdom of Great Britain and Northern Ireland,Scotland,,
01a92e64-e8c2-4fda-b3f1-7ad5ca64f115,11823,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NS8514,55.41,-3.8,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NS,NS81,NS81M,NS8514,United Kingdom of Great Britain and Northern Ireland,Scotland,,
01aaa42f-5c1e-4e63-a7fa-ab95e96a7db4,6532,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,5/14/1984,,5,1984,11/15/1985,,NN6270,56.81,-4.24,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1335,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NN,NN67,NN67F,NN6270,United Kingdom of Great Britain and Northern Ireland,Scotland,,
01aea4d7-b57d-4bff-86ba-992bbf2f951c,4143,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,5/19/1979,19,5,1979,,,NC8531,58.25,-3.95,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NC,NC83,NC83K,NC8531,United Kingdom of Great Britain and Northern Ireland,Scotland,,
01b52fc6-e4e8-4bc4-a6f1-c6463725ad76,11821,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NS8108,55.36,-3.86,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NS,NS80,NS80E,NS8108,United Kingdom of Great Britain and Northern Ireland,Scotland,,
01c0f9aa-a4a2-43ba-be5b-5f286d749ca5,1224,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,3/21/1978,21,3,1978,,,NN6665,56.76,-4.19,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NN,NN66,NN66S,NN6665,United Kingdom of Great Britain and Northern Ireland,Scotland,,
01c52ae6-515f-495d-a6d4-56e0b45397f7,9953,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NT3365,55.88,-3.06,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NT,NT36,NT36H,NT3365,United Kingdom of Great Britain and Northern Ireland,Scotland,,
01d783c3-9408-4c06-a609-0d2c82912bf3,3141,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,11/30/1978,30,11,1978,,,NX6345,54.79,-4.12,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NX,NX64,NX64H,NX6345,United Kingdom of Great Britain and Northern Ireland,Scotland,,
01de4d08-4efa-4fed-99e6-3e21f6f5be08,5706,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,5/14/1984,,5,1984,11/15/1985,,NN1145,56.56,-5.06,707.1,,JG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1335,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NN,NN14,NN14C,NN1145,United Kingdom of Great Britain and Northern Ireland,Scotland,,
01e07adf-033f-4c8a-9a6e-4d6f1d603eeb,12426,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NX8855,54.88,-3.74,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NX,NX85,NX85X,NX8855,United Kingdom of Great Britain and Northern Ireland,Scotland,,
0200279a-13e5-4bec-89e4-c8027aef5d85,10067,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NT7046,55.71,-2.46,707.1,,JG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NT,NT74,NT74D,NT7046,United Kingdom of Great Britain and Northern Ireland,Scotland,,
0200dbf5-e04c-40b0-a228-bb60749b928d,6487,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,5/14/1984,,5,1984,11/15/1985,,NH9848,57.52,-3.69,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1335,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NH,NH94,NH94Z,NH9848,United Kingdom of Great Britain and Northern Ireland,Scotland,,
02017c2a-1355-4eea-b011-19cb1125648c,12642,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NF8774,57.65,-7.25,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NF,NF87,NF87S,NF8774,United Kingdom of Great Britain and Northern Ireland,Scotland,,
020d165c-ecdd-4b79-9d9e-ec65056ab088,4045,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,5/10/1979,10,5,1979,,,NH2740,57.42,-4.88,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NH,NH24,NH24Q,NH2740,United Kingdom of Great Britain and Northern Ireland,Scotland,,
02167a24-2291-4c00-b5b4-4e74250c3fe0,164,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/27/1977,27,9,1977,,,NN6359,56.71,-4.23,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NN,NN65,NN65J,NN6359,United Kingdom of Great Britain and Northern Ireland,Scotland,,
0217bd98-48cc-4d4a-a15c-e4839dfa9ec0,9467,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NS7483,56.03,-4.01,707.1,,JG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NS,NS78,NS78L,NS7483,United Kingdom of Great Britain and Northern Ireland,Scotland,,
022083b3-183a-4183-94e9-f53f81c9b1fb,13552,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NO0707,56.25,-3.5,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NO,NO00,NO00T,NO0707,United Kingdom of Great Britain and Northern Ireland,Scotland,,
022b9995-9741-4c2a-8df4-f22d0dfd1032,12761,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NB5165,58.51,-6.27,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NB,NB56,NB56C,NB5165,United Kingdom of Great Britain and Northern Ireland,Scotland,,
022db956-1d62-4fd2-95e4-8d941ae1d020,9514,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NO0711,56.29,-3.49,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NO,NO01,NO01Q,NO0711,United Kingdom of Great Britain and Northern Ireland,Scotland,,
02343e03-3272-4aa1-ac77-391b311df612,11111,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NJ1839,57.44,-3.36,707.1,,JG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NJ,NJ13,NJ13Z,NJ1839,United Kingdom of Great Britain and Northern Ireland,Scotland,,
02368460-6d2d-4ad7-9d29-4f4d68b7e48b,4917,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,5/14/1984,,5,1984,11/15/1985,,NN3437,56.5,-4.7,707.1,,JG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1335,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NN,NN33,NN33N,NN3437,United Kingdom of Great Britain and Northern Ireland,Scotland,,
02405763-d773-4385-916f-b064a00e6b42,2405,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,8/24/1978,24,8,1978,,,NG7656,57.53,-5.73,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NG,NG75,NG75T,NG7656,United Kingdom of Great Britain and Northern Ireland,Scotland,,
02499a9e-df0b-4186-a457-2507b7595982,6072,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,5/14/1984,,5,1984,11/15/1985,,NN2831,56.45,-4.79,707.1,,JG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1335,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NN,NN23,NN23V,NN2831,United Kingdom of Great Britain and Northern Ireland,Scotland,,
0254ac9a-c00f-4636-b3f0-c27c5bb24796,3471,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,2/28/1979,28,2,1979,,,NB0025,58.12,-7.09,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NB,NB02,NB02C,NB0025,United Kingdom of Great Britain and Northern Ireland,Scotland,,
02565737-55d5-4c04-bd2b-5caf61139aff,5416,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,5/14/1984,,5,1984,11/15/1985,,NT8356,55.8,-2.26,707.1,,JG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1335,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NT,NT85,NT85I,NT8356,United Kingdom of Great Britain and Northern Ireland,Scotland,,
02581f05-e070-451e-8dd2-07cb67870399,10792,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NO2160,56.72,-3.28,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NO,NO26,NO26A,NO2160,United Kingdom of Great Britain and Northern Ireland,Scotland,,
027a512b-6453-4f15-ae62-a33acf90f654,7714,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,5/14/1984,,5,1984,11/15/1985,,NX4347,54.8,-4.43,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1335,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NX,NX44,NX44I,NX4347,United Kingdom of Great Britain and Northern Ireland,Scotland,,
027a81b2-8028-4855-882c-411554fabb75,7622,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,5/14/1984,,5,1984,11/15/1985,,NX5172,55.02,-4.33,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1335,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NX,NX57,NX57B,NX5172,United Kingdom of Great Britain and Northern Ireland,Scotland,,
027f5ccb-083c-49ea-8dc6-34d368ef8462,11996,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NS5100,55.28,-4.34,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NS,NS50,NS50A,NS5100,United Kingdom of Great Britain and Northern Ireland,Scotland,,
